comment_text,religion_creed,race_ethnicity,physical_disability,gender_sexualorientation,other
mentang mentang lagi di rumah lonte sibuk ngurusin anaknya ya gua apa dong anaknya bukan,0,0,0,1,0
wereng udh biasa diketetin ni lonte,0,0,0,1,0
kontol mereka yang baperan pake nyalahin baju cewe udah kontol baperan otak ga guna musnah ajalah orang bajingan kek gitu,0,0,0,1,0
semuanya pada gila hormat  padahal yang penting itu esensi kinerjanya  pak mohon hal hal tolol kek gini di batalkan pak ,0,0,0,0,1
lah kalau generasi yg terjebak di antara cebong kampret ya gini akal sehat di pakai buat ejekan politik doang akhirnya menyampaikan informasi tanpa riset dan cari tau lebih dalam makan tuh kadrun cebong kampret generasi goblok,0,0,0,0,1
not fon itu mudah india goblok kalian gw ini pengembang ga mungkin gw ga tau  rekayasa dalam apel,0,0,0,0,1
emang sanggupngeweluu,0,0,0,1,0
kalau saya menghadapi orang kaya gini saya mute aja,0,0,0,0,1
ku buka baju kamu terus ku remas ku isap puting susu kamu emuah ah ah mh ciumanciuman masih ku remas tetek,0,0,0,1,0
ohh dilindungin kapola bajingan itu mah pasti makanya ga diusut kapoldanya juga pasti lahir dari memek lonte kok aku jamin nah kalo abis aku katain malah aku yg diusut ite ketauan benar pasti,0,0,0,1,0
kadrun terus lah goblok,0,0,0,0,1
kita buang aja dia ke cina,0,0,0,0,0
jamet bisa goblok begini gmn caranya,0,1,0,0,0
putusin aja lah daripada kaya jadi maknya tiap hari yang harus kasih uang jajan ke dia,0,0,0,0,1
mungkin ini tipe cewe yg ingin terjamin hidupnya dengan cara yg ga jauh beda sama lonte  bebas karna suami jarang di rumah,0,0,0,1,0
lu pake terminologi kadrun itu udah termasuk politik identitas dasar goblog dungu tolol kau kok dipelihara,0,0,0,0,1
lonte luntang lantung ,0,0,0,1,0
pemerintah tolol ,0,0,0,0,1
lonte emang selalu diatas bang,0,0,0,1,0
udah bukan tolol lagi tp dungu gak heran pendukung jokowi mayoritas berpendidikan rendah,0,0,0,0,1
sorry bro di agama gua kecing onta hukumnya haram dan najis di konsumsi klw di agama loe semua boleh di makan gak ada larangan kan makanya tolol,1,0,0,0,0
itu kontol maksud cowo lo lo ngisep kontol pacar lu titit nder,0,0,0,1,0
wkwkwk rt hiy cukur dulu rt wkwkwk rt sumpah memek kamu sempit sekali ah ah ah cont,0,0,0,1,0
jadi ngebayangin kalau kamu tdur seperti gtu aku gesekin memek kamu pakai kontol terus masukan dalem smbil genjot gigit puting kamu,0,0,0,1,0
kepale kamu peyang rt sayang aku tidak punya ym kamu saja sini biar aku menjilat memek basah merah merekah kamu sampai bersih sreup,0,0,0,1,0
aku akan jilat isap remas tetek kiri dan kananmu lalu aku jilat remas dan isap memek serta klitorismu sampai kamu horny,0,0,0,1,0
krg aku masukan kntol aku iya siap slep ah slep ah slep memek kamu sempit sekali pijatamya memek kamu enak aw aw aw,0,0,0,1,0
dasar bencong lokal sok ngartis hahaha kontol,0,0,0,1,0
cewe jilbab sange dengan bantal guling bokep indo abg mesum memek basah viral,0,0,0,1,0
anjiirr barusan liat kaum sodom naik motor boncengan pelukan yg dibonceng nyosor mulu dileher yg ngegonceng pluget kek uler keket diliatin banyak orang masih aja ga malu,0,0,0,1,0
sebagai orang yang gak pernah pacaran sejak dilahirkan di bumi tujuh belas tahun lalu artinya gue kaum sodom kelas satu kah xx,0,0,0,1,0
apaabar yg jomblo dari lahir masa iya kaum lgbt anjng pemikiran dari mana sih org ini,0,0,0,1,0
mau kasih jalan untuk kaum bencong saat berkuasa mereka akan berusaha merampas anak anda,0,0,0,1,0
kaum lgbt kan lo nyet wkwkkwkwk,0,0,0,1,0
om om ingin sekali di ewe kamu geratis asal ada kondom sama ongkos tertawa ewe ayo buat kamu bng depan rumh aku boleh dong ajak aku ngewe,0,0,0,1,0
kafir tololbahasnya anies sampe nya ke ahog si ahog kalo gak megang kartu asa nya si joko juga pasti masuk penjara,1,0,0,0,0
botul rt atau dengan bahasa lain papua akan bilang jk begitu papua pisah saja deh kami non muslim tidak akan bisa jadi gubernur jkt,1,0,0,0,0
bapak ibu lu lgbt yaaa tolol banget,0,0,0,1,0
hajar dan tumpas habis mereka,0,0,0,0,1
kalo brani ajak debat di dpr suruh mr ahmad syahroni yg lawan si otak bajingan pake kupluk ituy kita tunggu,0,0,0,0,1
ga sekalian bandinginnya sama bantar gebang atheis indon goblok bet bikin perbandingan,1,0,0,0,0
kita harus incer pala nya biar ga tenang seumur hidup tuh orang,0,0,0,0,1
mbaknya yang kuat yaa sebenarnya saya mau ngomong kasar disini tapi ngga enak sama bumil itu yg anak smk nya kalau bisa mah gue bantuin gamparin,0,0,0,0,1
ngewe yuk mbak,0,0,0,1,0
dah jd bencong yg ngelucu di tongkrongan aja candaan lu ga lucu goblok,0,0,0,1,0
biarkan keturunan pki atau si kafir itu bersuara sesuka hati sudah jelas yg benci habaib hanya kelompok bajingan,1,0,0,0,0
ini pula tolol banget ga ada buktinya blok dulu pengikut pki ngatain orang non pki pake sebutan kadrun goblok,0,0,0,0,0
ketemu saja kita sengama ntr mu tidak gratis tnag j memek basah sekali minta di sodok kontol aah mana kontol kamu sayang,0,0,0,1,0
takut  wkwkwk takut apa  yg ada islam di musuhin ama libertard kek lo soalnya gaaboleh kumpul kebo  nikah sesama jenis dsb nya emang rata rata yg akunnya pake bendera uke tolol,1,0,0,0,0
aduuuh memang ya apa yg di sampaikan oleh para ulama akan dtg suatu zaman yang pendusta di anggap orang baik yg maling uang rakyat di anggap pahlawan dan hebat bajingan memang ya negara kita ini,0,0,0,0,1
ke rumah aku saja lagi sepi kontol aku ngaceng sekali lagi mawu cari mekmek yang bisa di masukan ke mekmek kamu,0,0,0,1,0
ini pegimana cebong tolol,0,0,0,0,1
penjarain dan biarin para tahanan lain mukulin dia sampe mati,0,0,0,0,1
kadrun si eko ini bego bin tolol liat yg dia bangun apa cuma jembatan penyebrangan dan jis selama  thn eta di ambil dgn photoshop dibiaskan dgn lampu lu bilang hebat otak mana otak jgn liat indah tapi quantity kesejatraan rakyat mana,0,0,0,0,1
kalo aku sih maafin mungkin iya tp gapernah lupa sama kelakuan pembully terlebih w percaya karma itu ada dan nyata,0,0,0,0,1
mukul ini orang tuh halal,0,0,0,0,1
mainin lidah di pusar emh elmh jilat v linenya cium jembut kamu tarik pakai gigi kocok kontol kamu sepong emh mhp,0,0,0,1,0
makanya atheist celup mah tolol semua,1,0,0,0,0
ngewe say yukk,0,0,0,1,0
ku lebi penasaran kenapa coach bisa bilang ngajak ngewe pasti,0,0,0,1,0
kpopis ter tolol yng pernah gw temuin di aplikasi ini,0,0,0,0,1
dngn postingan inikaum cebong tolol termasuk lu romlimasalah pendidikan udah ada mentri yg urusmendikbud yg harus lu kritik kerja apa tuh mentri,0,0,0,0,1
mending lu mati aja biar ngurangin sampah negara,0,0,0,0,1
dasar wibuu goblok,0,0,0,0,1
tapi seru kayanya bongkar bongkar aib nih orang,0,0,0,0,1
pengen nyamperin rumah sjw dan ngelemparin rumahnya pake batu terus bakar habis,0,0,0,0,1
yg tolol pemerintah udah tahu lagi diusut kok bisanya sampai kabur ,0,0,0,0,1
langsung aku peluk dan ngewe sekalian,0,0,0,1,0
ouh ouh sayang kamu sangar ih di ewe kontol aku maf yh sayang kalau tetek dan memek kamu perih dan merah aku terlalu agresif,0,0,0,1,0
gapapa lah mending minggat aja sekalian ganti kewarganegaraan biar indo aman dari lonte,0,0,0,1,0
org indo latah bgt sm revenge porn lank link lank link tolol,0,0,0,0,0
maksudnya cebong tolol ,0,0,0,0,1
para kardun goblok sakit jiwanya sudah akut kerjaannya cuma nggejar kesalahan jokowi,0,0,0,0,1
jgn banyak bacooot kardun pada on nyalahin si jokowi loe nikmatin aja pasilitas infrastruktur yang telaah jadi ntarr kalo bisa di gratisi untuk para kardun goblok pura pura begok aja lihatin tuiiwtt mereka paling pintaarr memutar balik fakta menebar fitnahan pencemaran nama baik,0,0,0,0,1
debat m orang tolol bin dongo y gini guemah maklumin aja tolol elu tau g jis itu asalnya taman bmw d urusin m gubernur sebelum jokowi cape ngejelasin m orang tolol takut ketularan tololnya tar ikutan jadi bani kadrun,0,0,0,0,1
tolol permanen apbd jakarta itu paling gede napa g pake apbd jakarta jangan ngutang m pusat dasar itak onta makanya baca brita kadrun tololnya g ketulungan ,0,0,0,0,1
yang kaya kamu ini patut diacungi pistol,0,0,0,0,1
kebanyakan cowo bajingan,0,0,0,0,1
jumatberkah tolol udah tiap hari  kali azan pake toa banter banget terus jumatan dari khutbah sampai solatnya pake toa luar kenceng terus ditambah lagi peringatan muharram juga pas idul fitri jg takbiran sampai dini hari hidup di negeri sampah  dg mayoritas tololiyyin,1,0,0,0,0
kenapa aparat dan pejabat di negara sampah  itu tololtolol ya cc,0,0,0,0,1
kok goblok ya anda wajar sih pejabat di negeri sampah,0,0,0,0,1
berada e kok gak si batak bajingan ini yg di tembak nyabiar cepat aman jakarta inidasar batak loyar yg gak laku,1,0,0,0,0
gw tau goblog itu gratis tpy jangan lo embat smua bagilah sama bani bipang togog cebongers ahokers amp isi kolam makanya pas pembagian otak sama tuhan itu hadir biar tolol lo ada manisnya,0,1,0,0,0
goblok sia indonesia tanpa lgbt,0,0,0,1,0
mana ini ida blsan sms ny sudah aku sms kmu tu sange berat ini tunguin kmu kontol aku sudah siap buat kmu sepong em,0,0,0,0,0
yah aku mau ngewe juga lah hahahart kawinin bunda maria saja bahkan tanpa ngewe kamu punya anak rt pengen punya an,1,0,0,0,0
kamu dah pernah kan maen sama lonte,0,0,0,0,0
orang kaya gini jangan diajak ngobrol,0,0,0,0,1
ni pemikiran tukang angkot tolol semua pantes jd tukang angkot mana angkot minjam lagi tolol,0,0,1,0,0
kalo gak suka lebih baik putus aja,0,0,0,0,1
ini gara gue like yg versi babi di tong sampah itu kali ya tapi isi sound sesat semua cok cewek tiktok goblok bgt njir,0,1,0,0,0
lu ngewe,0,0,0,1,0
asian pemuja blm itu tolol toh ketika lu butuh mereka sbg sesama minoritas mereka gak mau bantu lu contoh utk masuk universitas bodoh dipelihara asian gini palingan cmn virtue signaling biar tweetnya dibaca ama gebetannya trs keliatan paling peduli sesama dan isu terkini,0,1,0,0,0
coba diblock aja akun dia,0,0,0,0,1
desahan kamu enak teteknya juga kenyel,0,0,0,1,0
kangen kamu mendesah kangen kontol ku,0,0,0,1,0
druun drun tolol luu keterlaluan banget ,0,0,0,0,1
mulai hari ini brkat lu jiwa psikopat gw kluar trimakasih mmbangkitkannya udah empat tahun belajar rasa sabar dlm hidup mnrima prlakuan keji dari orang lain kali ini lu wajib ngrasain apa yg gw rasain slama ini jangantersenyumdidpangw,0,0,0,0,1
tolol dia bersikap kek gitu bukan sama lu doangggg,0,0,0,0,1
henceut kamu wangi,0,0,0,1,0
ha ha ha pendukung act marah nie ye kadrun goblok sich wassalam,0,1,0,0,0
tolol ngapain bagi luka ke orang lain putusin dia gak berhak dimainin orang brengsek kaya kamu,0,0,0,0,1
tiap ada konten iu pasti ada nama jkits been years pdhal bnyak army yg blg gk usah bawa jokes ini dan fokus sama hobi tp d bls serius amat tipe fans indotolol,0,0,0,0,1
wqwqwqwq tolol ga bermaksud rasis tp emg banyak bgt orang cina kalo pake sarana publik suka ngawur begini,0,1,0,0,0
tolol ga sihdikadalin china dibilang wajarwkwkwklu bangun rumah tukang bilang biaya jttrs tibaa bengkak jadi jt pasti lu ga mau dongga jelas itungan dr awal,0,1,0,0,0
bani bipang cuma bisa nuduh dan fitnah tapi tidak bisa kasih bukti dungu dan tolol di borong semau,0,1,0,0,0
buzerp itu kalau tidak dungu ya tolol masak arti reshuffle dengan pecat tidak tau arti,0,0,0,0,1
bencong tolol lebay,0,0,0,1,0
ngewe mulu,0,0,0,1,0
hadeh boti bencong tolol mah apa yg lu harepin,0,0,0,1,0
gue konsern banget sm aha ehe woi kontol anjing babi coba rasain sat di posisi itu lu tuh ketakutan bingung harus apa lo tkt semakin lu lawan malah makin di unboxing tolol bangsat w emosi sbgai yg pernah rasain juga w paham ya bangsat w dulu digituin aja dr w pke gamis bangstt,0,0,0,1,0
viking banci goblok,0,0,0,1,0
cowo ngirim ginian cuma tau siapa cewe yg ngerem terus ntar di dm di jadiin bahan fantasynya doang otak lu kalau udah sange goblok sih mas mending gak usah hidup,0,0,0,1,0
halah nobar berkedok sange ntar minta ngew cowo sagapung tolol kayak lo mending menghilang deh,0,0,0,1,0
seru bgt anjr soalnya ak skelas sm  cwe yg kek lonte tp skrang mreka dh berhijab dh lurus idupnyaaa,0,0,0,1,0
ga ada alias kampus jancok anjing dosen kakehan komen kontol gapake jilbab diomong dah pake jilbab masi ngomen fisik yg lain bajingan asu cangkeman,1,0,0,1,0
betul bahas sesuai konteks buat kadrun gak penting gak guna cebong sekolam bipang tolol nongol,0,1,0,0,0
dix radix coba lu ganti geng napa sih biar tolol lu ga makin parah gaul sama jamet kabupaten begitu,0,1,0,0,0
plusnya bisa belajar ngewe dan tau cara puasin lakilaki minusnya belum tentu ada yg bisa terima apa adanya kadang marah dan kesel sama diri sendiri kenapa sebodoh ini dianggap mainan karna ga layak diseriusin dianggap rusak dll dsb dst,0,0,0,1,0
ya kan emang kamu kerja di dunia malamtapi emang yang kerja di dunia malam selalu disebut lonte,0,0,0,0,0
tolol lu bong,0,0,0,0,1
emang tolol kau lahan kehutanan itu sdh dikuasai sblm obral ijin thn itu dikeluarkan menhut nya makanya kamu itu jgn kebanyakan nenggak urine onta krn si abu sinting pun tak tau uang yg digondol katanya t itu cash atau cm perkiraan kadrun tolol,0,0,1,0,0
game jepang tolol bukan game barat beda kultur,0,1,0,0,0
ngewe tpi ga masuk karena punyaku kegedean,0,0,0,1,0
alisha lonte eyang tua bangka mau tanah mending diem aja deh lo,0,0,1,1,0
wkkwkwkwk ustadzah oki lonte,0,0,0,0,0
waktunya depak seventeen sekarang juga,0,0,0,0,1
blg sama cebng gblok itu gak usah sok pinter kalau tolol kek lu hahahahaaa klian bkan menegakkan kebenaran tp tenggelam dalam kebohongan dan penipuan,0,0,0,0,1
hahahaha buzzer tolol gbs komen yeuuu,0,0,0,0,1
dih siapa jg yg mau diewe tolol perjaka ato engga jg gada yg tau gue jg nyindir cowo yg sering ngewe sana sini tp maunya dapet perawan kok lu ngerasa ya sorry,0,0,0,1,0
perempuan lagi wakakakaka lagian cowo klo mudanya hobi ngewe sono sini tp ngarepin dapet perawan karena prinsipq adlh senakalnakalnya aq aq ingin beristri dgn wanita yg sholehah mending otaknya diganti pake otak kuda,0,0,0,1,0
padahal dia tau loh kalau gua gak seneng banget dikatain lonte kaya gitu mau candaan pun gak masuk sama gua banget,0,0,0,0,0
cewe tetangga gua dr kecil mungkin dia ngiranya gua ga baper kali ya karena kenal udh lama tp gua g bisa njir gua sakit hati soal kata lonte tuh entah kenapa ga bisa masuk aja candaannya ke gua padahal udh saling kenal lama gua udh pernah blg juga gua kurang suka sama kata itu,0,0,0,1,0
kalau ngatain cabecabean atau malu bawa aku yg terbuka g usah kata lonte pang yang dipake ada kata lebih baik dr itu kok gua marah karena kebenerannya gua enggak ngelonte bangkek gua emang suka terbuka sih pkaiannya tp gua gak ngelonte ga enak jir dikatain kaya gt,0,0,0,1,0
punya temen bercandanya suka ngatain lonte seksi dikit lonte terbuka dikit lonte apalagi yang bener bener terbuka apa ga dikatainnya lonte abis,0,0,0,1,0
i see kadang emang ada aja orang yg mikir karna udah deket jadi santai bgt bilang ini itu buat dia mungkin becandaan tpi asli sih klo udah bawa kata lonte ga banget,0,0,0,1,0
komentar goblok pertama lo ngomong tanpa data alias bisa jadi fitnah kedua ini berita soal larangan lgbt tapi lo malah bahas soal gamis emang cuma islam doang yg ngelarang lgbt lo bertuhan gak sih,1,0,0,1,0
kita ribut aja gimana,0,0,0,0,1
somad itu licik drun ngemeng uang donasinya kemana goblok,0,0,0,0,1
yg jelas akadnya bukan buat mabok dan kawin lagi drun uang wakaf yg buat biaya teroris akadnya gimana juga goblok,0,0,0,0,1
rijieq sok alim padahal chat mesum sama lonte kalian mingkem anies kelebihan bayar kalian mingkem act uang umat di pakai foya mabok dan kawin lagi juga kalian mingkem dasar kadron otak gak waras,0,0,0,0,1
kalau gak bakalan ketipu sama manusia sampah macam somad kasihan aja org goblok yg masih percaya congor monyongnya somad dari koperasi syariaaaaaahhhhh  sampai donasi kapal selam menipu aja mereka,0,0,1,0,0
somad menggalang dana buat beli kapal selam ternyata setelah terkumpul duitnya buat beli lonte drun,0,0,0,0,1
orang goblok emang ga lihat platform tapi entah kenapa netizen ig gobloknya di luar nalar,0,0,0,0,1
said laki yg ngewe sana sini,0,0,0,1,0
berkeringat hbis ngewe ya,0,0,0,1,0
bener cinta gak harus memiliki tapi kalo udah ngewe ya matamu su goblok,0,0,0,1,0
akal akalan sapa itu kalo bilang hi langsung diajak ngewe,0,0,0,1,0
bpn jaksel di bawah siapa anak di bawah gubernur salah yang benar di bawah kementerian atr bpn goblok kayak lu gini kok ada yg mempekerjakan jd buzzerp rugi disuruh nyerang anies malah nyerang jokowi awas lho bentar lagi lu dipecat saking tololnya wkwkwk,0,0,0,0,1
elu pemakan taik komunis cina yg rugikan negara bukan arab tapi cina tolol kau kerja tukang cebong pantat cina,0,1,0,0,0
lonte lebih di hormati para bedebah,0,0,0,1,0
kemaren baca pas dia kabur ngajakin selingkuhan juga tapi selingkuhannya gak mau ya iyalah coy lonte lu ya cinta duit doang bukan cinta lu dasar tolol,0,0,0,1,0
mles ngasi opini yang otaknya lonte,0,0,0,1,0
pepet terus mba aku suka gayamu yang polos berjiwa lonte,0,0,0,1,0
emg lius cina mboklius itu kafeer mbok mknya tolol,1,1,0,0,0
kadrunkalau ngga begotolol,0,0,0,0,1
kadrun kalau ngga tolol bego,0,0,0,0,1
kadrun tolol coba blik ke twit cebong saat itu bermediasosial kog parah gitu si masiku kpan act kpn mikir,0,0,0,0,1
ya orang goblok mah harus diserang lah,0,0,0,0,1
decul kontol tolol gblg anjing club miskin,0,0,0,0,0
hadehhh fans munyuk tolol club lo tuh urusin club problematik,0,0,0,0,1
ente ini tau tujuan isis itu gak msak mau bikin negara demokrasi ya oasti kilap ahh lah goblok lu drun drunnn,1,0,0,0,0
eh kadrun dungu goblok jangan dipamerin napa,1,0,0,0,0
ardhito goblok wkwkw pentilnya kempes anyinggg,0,0,0,0,1
umbar aib nya biar malu,0,0,0,0,1
biadab kau anjing sistem penipu game china anjing ini maein dou fou cay isi scater bet mex dapat  bajingan laknat kau admin higgss domino anjing,0,0,0,0,0
btw waktu ngewe dia gak trauma ya kok pas lahiran baru traumanya,0,0,0,1,0
segenap rakyat indonesia mengucapkan pemerintah tolol ,0,0,0,0,1
biasa teu kontrol teddy bajingan,0,0,0,0,1
kadrun betul tololmna ada bank kasih bunga untuk peminjam   per thn coba kau tunjuk aja drun,0,0,0,0,1
kalo opposite ternyata lonte gimana bebas  cuma nanya doang,0,0,0,1,0
haaa gak kebalik apa kan syarat kadrun harus goblok seluruh dunia tahu itu mabok kayaknya dia,1,0,0,0,0
