text,label
@sylviaagustian @indra @thuyulghundhul @ekokuntadhi @dennysiregar @ferdinandhaean @gunromli @giringganesha @teddgus sapa yg merusuh ini perusuh ekonomi ini teroris ekonomi ini anj peking yang garong uang rakyat sejak zaman penjajahan para kacung penjilat slalu bela penjajah sekarang diwariskan ke cebong keparat catet,group
@indra @sylviaagustian @thuyulghundhul @ekokuntadhi @dennysiregar @ferdinandhaean @gunromli @giringganesha @teddgus hahaha kadrun satu ini dah lucu goblok lg elo tangkap az anies jan gonggong doang gak karuan emang bener juga kadrun pendukung mukidi sdm nya jongkok iq sekolam belajar lg drunn jan hny makan tai az,group
aibnya dah ga layak lagi disimpen mending disebar biar mampus,individual
@imissuvee @pierce @thiskenan goblok bgt jdi org sumpah otak lu mesti di angkat dri kepala kayaknya,individual
@askrlfess ngegep nya pas lu lagi ngewe nder,individual
@timelinism @redrangersuck @putherainka @mamarteeennn @insalik @mvhfiz @riefka @yaamasasetan @txtdrberseragam gua juga tau gacuma soal lalulintas hadeh makanya gua tanya emang tentara ga pecah kepalanya kalo kena aspaldan argumen lu tolol banget dulu juga disepakati pribumi itu warga kelas terus kita gaboleh ngerubah itu,individual
@burningrepublic @pakdeian @msaiddidu kadrun tolol tau apa masalah ekonomikadrun taunya penggalangan dana umat dan nyebar kotak amal atas nama agama di bodohi ulama cabul dan penipu,individual
@joegejegeje @jeprimcdonald @alisyarief emang goblok kan cebong cebong ngurusin wowo asssuuu goblokkkkkkkk,individual
@ariefkreen @qomaruddinhasan cebong goblok udah goblok dungu tolollll lgiklean mahluk jenis apa bong tinggalnya d mana di comberan apa di got,group
@joegejegeje @jeprimcdonald @alisyarief kayak lo abadi aje goblok otak cebong emang assuuu,individual
selain asap rokok ada juga hal yang mengganggu orang tua yang membawa anaknya ke stadion yaitu teriakan kata kata kotor orang tua pasti keganggu banget ketika dideket anaknya yg masih kecil pada teriak woy goblok woy anjing woy bangsat woy kontol woy ngentot,group
@cnnindonesia negara kalah sama lonte,group
@mdyasmara ya namanya juga si maudy kadrun udah lama emang tolol maklum aja masakan disamai dengan bangunan yg belum jadi jilat terus bagian belakang wan abud lol,individual
@cheeseeeburgerr @mamangmiwo @collegemenfess kalo cewe cinderalla syndrom gaksii pengen dinafkahin pangeran berkuda putih makanya ada jokes kek capek kuliah pen nikah supaya ada yg nanggung hidupnya kalo cowo biasanya supaya bisa ngewe atau diurusin wkwk,individual
ambil pisau dan gorok leher dia,individual
ngatain ak lonte bisa di pake segala macem ke temen temennyautang lo rebu aja ga lo bayar anjing wkwk,individual
@deviladvct apa yang diharepin dari lonte timeline,individual
@panca china yang salah ngitung rakyat indonesia yang harus menanggungnya goblok,group
@bluescivl @pochinkiiii @idextratime @brimsage @romainmolina hah ujaran kebencian wkwkwk cheleng cheleng satu lagi lu kayak nya mudah banget ya menilai orang coli lah ngebokep mulu lah akun gua isi nya ada bokep nya lu kata harus coli dan ngebokep tiap hari tolol cheleng tolol,individual
ngewe sama sirambt kning abg mesum colmek bokep indo viral memek becek,individual
@karsono @ariesko @pengarangsajak masalahnya loe tuh anak lonte,individual
@abunawa @ekokuntadhi jk masih ada di indonesiasilakan aja kpk menangkpnya klu bnerternyata ini jk msih aman ajatuh loe lihat china udh kaburhahhahaha cebong emng tolol bego dan dongo,group
@maspiyuaja seorang bajingan biar diurus yang berwenang meskipun ia berasal dari partai pendukung pemerintah seorang bajingan tetaplah bajingan membela seorang bajingan adalah juga bajingan jangan seperti kadrun seorang bajingan dengan kejahatan yang nyata tapi tetap belum terjamah,group
kalo emg ngelanggar tinggal laporiin aja napa susah amat,individual
@bostemlen @msaiddidu masak sih sih drun bukannya elo yg tolol,individual
@prastow @jokowiethes klo faham namanya cebong pak karena tdk faham namun tereakitu digelar kadrun klo tereaknya kenceng seperti ini disebut kadrun super tolol amerika dan jepang negara terbesar yg memiliki hutang jadi teori sikadrun terbantahkan,group
@ssstmynameindra @pengarangsajak wkwkwk dari situ lah penelusuran pencarian bukti loe kadrun ya pantesan tolol loe pikir ada satu lembaga penegakan hukum yg bisa menyentuh si kebo pea loe jgn kan si kebo anaknya saja kagak bisa kesentuh,individual
@bansayid amerika dan jepang negara terbesar yg berhutang klo gak tolol bkn kadrun namanya apa pendapat bapak presiden,group
@alextham @dedimahardi laah masih ada orang komentar idiot pasti kadrun dungu dan tolol odgj,individual
@irwandiiwan @jek ngewe mulu anj kaga keram apa itu titit,individual
@aovraz @yourfriend @veritasardentur @jokowi udah goblokkencengsalah salah lagidosen di sini penilaian rutinnnya selain mengajar juga harus ada publikasi ilmiahmenelitingerti lu itil babi,individual
nyokap loe lonte juga nyet,individual
@jms dasar goblok namanya ibu negara pasti hrs ikut dlm acara kenegaraankalau istri gubernur buat apa ikut hadir dlm acara kenegaraan bodoh amat sih kadrun nya,individual
@tsamaradki kalau cebon tolol seumur hidup jadi kalau cebong tereak kadrun nunjukin ketololanyajadi senyum aje tsamara,individual
@krisbudi @patmowijoyo plpartai lonte anggotanya suka ngacengan,group
sadar gak sih kalau kamu kek lonte joget joget begitu,individual
@punditbodong @pochinkiiii @idextratime @brimsage @romainmolina wkwkw tolol justru itu dari privasi gua bisa nebak kualitas lu kyk gimana org ngebokep mulu semana sih bisa ditebak kan dari ketikan nya ga ada yg mutu cmn ujaran kebencian doang stop coli cok udah parah itu lu kecanduannya,individual
@mcflurriiy orang pacaran kenapa bahasnya ngewe mulu,individual
@areajulid bajingan makin banyak aja susah bgt dpt ruang aman buat perempuan di jalanan dicatcall di transportasi umum dilecehin di pesantren diperkosa di rumah dilecehin di rumah diperkosa kalo masi ada yg nyalahin pakaiannya gue gebuk palanyahhhhh,individual
@gojobaee si pierce jg kenapa harus join group gituan dah kalo ud tau bakalan ky gt trs pake di share di twt ya pasti org liatnya haah tp aneh bgt anjing ngatain lonte,individual
kontol kalo ngomong ga pernah ada konteks gua bukan dukul tolol,individual
@hojend @zerodemocrazy @nadirs nih cebongers tolol klo ada kerugian negara maka dah jadi tersangka diapaham kau tolol,individual
@hojend @zerodemocrazy @nadirs wooi cebongers tolol si apeng bangsat itu bawa pergi duit t hasil kejahatannya di indonesia ke singapuraklo gak bawa pergi maka tentu bisa di blokir dan disita krn bagian dari kejahatan,individual
@ayameliker gamau baca yjh ngewe ama org thats not kdj,individual
@juhrisyamsudin @farubim @faizaljamalna @adindaasmara kita hajar @farubim si kadrun tolol itu,individual
spek lonte itu gmn,individual
@jaharuwanto @kankmazaydrooze @dennysiregar @officialmkri goblok permanen cebong otak dengkul,individual
@viiy @balekpagi @areajulid cewe mulu yang kena kalau soal ginian kontol lu juga kenapa otaknya tolol banget lagian,individual
duh temen goblo satu suka noncon sama dead dove tapi jijik sama incest maksud lo ape konsisten tolol nbh,individual
tolol apa kontol bebas,individual
lonte masuk perangkap mubahalah hrs,group
@askrlfess emang banyak yg hobinya ngewe gabisa nahan katanya anak ada rejeki sendiri,group
@ryofahri @ininaninuneno @homosapiens @mx @agamanusantara @aremanita @valhallaah @jinnonik @badgirlrealbad @duniamaya @wienakinasih aturan skolah tolol harus dilawan emangnya kamuuuuu diajarin ketololan yang tolol malah dikuadratkan dan eksponensial ketololannya,individual
makanya elu harus diberantas,individual
@ehhkancollex @hansrecca @tokopaediiii @rhalan @areajulid itu bukan aib ya mas yang sangat tolol kebanyakan baca manga nfsw lu jadi otak lu korslet terserah dia mau make apa itu hak dia drivernya aja anj gak bisa jaga kontol liat mulus dikit langsung tegang,individual
tajam ke bawah tumpul ke lonte,individual
mati aja lu pengen gua ludahin cekik dan kencingin mayat lo,individual
@ponazira @musniumar ini goblok pemerintah mengingkari janji tidak pakai apbn lalu biaya bengkak cina yg hitung cina pula yg ngerjain ketika salah indonesia yg nanggung kesalahan ini kritik utk kesalahan cuk,individual
@henrysubiakto kaya ini ya investor china konyol orang jatuh dilobang yg sama namanya goblok,individual
@shbtlm @keepithinkcrab @ekokuntadhi @divhumaspolri oh ternyata emak tolol tolol kadrun,individual
@keepithinkcrab @shbtlm @ekokuntadhi biasanya yang kadrun kalau udha salah pasti bawa ayat dan sembuyi di balik kitab omg itukah yg dimanamakan munafikus bin tolol,group
@shbtlm @keepithinkcrab @ekokuntadhi tak sepahit habib porno saat pegang mic trus teriak lonte sekelas habis mulutnya koq porno,individual
@shbtlm @keepithinkcrab @ekokuntadhi terima kenyataan aja drun kalau pemimpin mu itu munafik dan tolol,individual
@spillgakni @potatoeby @convomfs bgst ngakak spek lonte,individual
@tanns kan gua blajar dari lo kim lo kan deketin boty buat ngewe doang trs tinggalin,individual
@tvonenews lonte ini dekingnya orang mabestermasuk si sambo,individual
@nusantaraone @rizieqiblis @ekowboy @restycayah @machbeach @sutanmangarahrp turunan gajah bengkak suku yg paling goblok se indonesia paling banyak jadi maling amp lonte,group
bajingan ngentot,individual
@pangsiong @mdyasmara di paksa jd goblok kok mau loe drun gak papalah yg pbtg dpt uang ya nggak,individual
@mnwmnwmnw islamphobia kok d negri yg mayoritas muslim kan goblok namanya,group
@rizalyose @yusufdumdum kadrun tolol sdh ada sejak,individual
@rizalyose @yusufdumdum kadrun itu super tolol dua kali kalah pilpres tetap merasa pintar nanti kadrun kita hajar lagi,group
@priadisamudra @rizieqiblis @ekowboy @restycayah @machbeach @sutanmangarahrp emang islam tolol,individual
gua tampar lu ya,individual
@ekokuntadhi banke lu tong kelihatan emang kalian itu adl gerombolan buzzer yg didanai rezim pengacau aja kerjaanmu sy bukan fpi sy sering tak suka dgn sikap habib riziq dkk tapi sy gak suka model kalian pecah belah anak bangsa kalian itu bajingan nyaya yg gak berguna,group
minta digrepe lu ya tapi tar nangis,individual
@nadirs kl gerombolan anjing kdrun khilafuck malah d belain gak peduli salah kl segerombolan d belain matian gerombolan tolol,group
@mynameisjuki @mdyasmara ya kan hrs jd tolol dl utk jd buzzerrp nya org tolol,individual
@anakkolong hrs jd tolol dl utk jadi buzzerrp nya org gobloq sampaharab,individual
@txtdrberseragam murahan banget jadi cewek di ngewe tentara udah pasti mau,individual
benci loh sama cewe cewe mental lonte,individual
@askrlfess that modal setia doang itu jauhhh lebih mahal amp bernilai drpd lu mau ngerusak kebahagiaan org tolol lol lol lol murahan murahan murahan melon dasar mental lonte,individual
berarti u ga bakaln marah klo ortu u dikatain lonte ya kan katanya cuman bercanda,individual
awas aja lu pke lagu korea di sosmed lu ya gue tandain,individual
intinya kalo wanita sudah tau laki yang didekatinya sudah ada istri dan masih melanjutkan hubungan yahh dimata gue tetap lonte walaupun lu pake jilbab sepanjang lutut,individual
@cybsquad @komnasham tolol berarti komnasham,group
@spiderjennn @moonareas bajingan bokong dora,individual
@alisyarief lonte negara wakanda mah bebas,individual
@gunromli nah gini klakuan kelompok perampokmaling berjubah agama tausiyah tentang bgmn meraih kemuliaan di sisi allah padahal mereka para bajingan calon penghuni neraka semuamemelihara mungkarzolimkhianatmunafikapakah meraka para kadrun sadar apa nggakya,group
@azrawati @elisabethprisk @mdyasmara @elisabethfrisk udah tinggalin mbak si jongos aseng itugoblok nya no limit dia mo sebanyak apa pun di ksi bukti gk di otak dia sbb otak udah taik si ahok aja isi nyam,individual
kalo dunia tiputipu di twitter masnova ternyata pemain bokep deckyrs ternyata lonte siapa lg,individual
tembak aja palanya gausah pikir panjang,individual
@mdyasmara maudy lonte mana pny otak anis dpt penghargaan tntng penahanan banjir tapi banjir tdk berkurang jadi apa artinya penghargaan buat pencitraan dan pameran ya,individual
@jagalkadrun @gunawangiga @hidayatbiin cebong goblok otak cekak cina maling bajingan elo banggabanggain,individual
udh selingkuh selama th sedangkan si lonte dinafkahin anaknya si lonte bukan anak bokap w diambilin rapot sdgkn dia ga pernah ambilin punya w liburan brg sm keluarga lonte disaat w dr dulu srg nangis blg iri sm keluarga temen w yg sering jalan brg,individual
@myaminnasution @sumardiyonoclp @yusufdumdum lu kok tolol sih drun kasus nya wkt jabat jd bupati bkn yg skrg,individual
wah tolol tolol beneran ngereog ini mah kalian yg mancing mancing yaa terima sendiri akibatnha,group
oh it singkatan dari indon tolol ternyata,group
@tvonenews semua ada masanya si lonte dan yg melindunginya bakal kena batunya,individual
@tokodwirizki @liatik bukan lonte cantik berbatang lbih tepat,individual
@kepaargawinata @amrudinnejad @anakkolong @pengarangsajak @penyukaombak @afiffuads @firzahusainid @chusnulch @rizmaya @inyongmanise @gagaknew @rizieqdivist @pencerah @negativisme @triwul @zebolady @partburunggalak @soencak ustad goblok ngga usah jauh keluar negeri dalam negeri aja apakabar bali ntt dan papua ini yg dibilang kadrun dalam tempurung,group
@wifenyayoongi @bbyseokjinnie lu sendiri minta dibales tuh dasar lonte korea,individual
@txtdarisisange ngewe mulu tolol,individual
@justkaka @wargabiasa @alisyarief @donosrom otak kadal ga akan nyampe ksanaa kaum tolol itu mana ngerti u keluar dr label negara brkembang amp spy bs naek kelas menuju negara modern itu salah prsyaratannya adlah pmbangunan infrastructure transportasi dll mlbusway @pttransjakarta dll itu hrs yg nyaman amp aman,group
@wargabiasa @justkaka @alisyarief @donosrom @pttransjakarta aww ini kan mkanan sehari elu tuuu dasar kadal gurun bahlul akutt gw reply ke @justkaka eh situu yg ngerasa y beneran goblok deee emang elu kok,individual
@caesarrtrigo @nimaide @anakkolong colokin ke mata si tolol nan goblok itu,individual
@gunromli lucu baca komen kadrun keliatan sekali gak ada otak act koruptor itu asu semua apa kaitannya sama pemerintah drun miskin boleh goblok jangan,individual
@mandortambalban @ragilpartono @gunromli kadrun kan gitu biar goblok yg penting ngegas dulu urusan hoax or salah ya belakangan,individual
gua doain kalian semua jadi abu dan membusuk di neraka,group
@humanpocketsize ada org sange sama suara org tolol,individual
@tergebok @saturnscoop @teyvatgr minta laki lo lah anjingg prinsip anti ngewe gue sm tmen sndiri,individual
buat apa status pacaran cuma buat ngewe doang,individual
@bjiiinyoung biasanya orang yang enteng bener ngatain lonte ya karna dia juga bagian dari mereka,individual
@sabarsetiabudi @panca dasar lu cebong tolol,individual
@sukasuka apa lagi sama kadrun yang otaknya ga nyampe,group
hai dan sobat seperjuangan instagram adalah produk yahudi demi harga diri kita semua mari kita kompak menghapus akun ig kita semua boikot produk yahudi semangat,group
@kangdickyajah si @listyosigitp ngk berani bangkep lonte balkotcc @jokowi,individual
tolol bgt si gay ini malah nyebar video yg dibilang ardhito,individual
ayo ngewe smpe lumpuh,individual
@tvonenews dikibulin sama si lonte,individual
