comment_text,identity_attack,insult,profanity,threat,sexually_explicit
kenapa kok banyak pencabulan di ponpes yakira kira letak salahnya dimana yadan rata rata aliran kadrun yang banyak bermasalah,1,1,0,0,0
kadrun kadrun sudah tidak bisa mikir ya asal njeplak seperti kadal,1,1,0,0,0
pokoknya kalo kelompok kadrun kalo tidak ngibu ya cabulsoalnya tidak pernah lihat selangkangan lihatnya cuma kain berjalan,1,1,1,0,1
yang penting jangan pondoknya para kadrunsoalnya kadrun buas dengan selangkanganpara kadrun kan jarang lihat selangkangankadrun lihatnya kain jalan mulu,1,1,0,0,1
kalo tolol bagi bagi dengan kadrun yang lain biar klob tololnyaorang tolol bebas njeplak,1,1,1,0,0
dari bentuk giginya saya sudah hafalkalo giginya seperti babi ya itu sudahkadrun baru netas,1,1,0,0,0
tunggu mami jadi dewan nanti saya gulung si kadrun sampe akarnya,1,0,0,1,0
skrg zamannya cebong  kampret vs kadrun goblok,1,1,1,0,0
woi kadrun goblok klo ada korupsi bansos trus lo minta penyelewengab bangsat act dilupakan,1,1,1,0,0
justru mereka yg pejuang membela keutuhan nkri dari manusia  pemecah belah islam intoleran kadrun dan para jongos khilafah,1,1,1,0,0
ulah kadrun goblok jaman anies loh,1,1,1,0,0
kadrun mahluk kerak neraka,1,1,0,0,0
muka aspal dasar kadrun  ini,1,1,0,0,0
emang betul ya kadrun pasti bego dan pala batu ,1,1,1,0,0
contoh kadrun kafir yg makin tua,1,1,0,0,0
ini kadrun goblok lagi,1,1,1,0,0
tuh pahamhanya sesama binatang yg ngertidrun kadrun goblok ,1,1,1,0,0
esemka itu barang basiiiya maaf kalo itu buat luka hati sampai sekarangkadrun emang pecundang nomer ga mau move on ,1,1,0,0,0
ohhhkadrun bedebahgak tau berita apa,1,1,1,0,0
namanya juga kadrun omhobinya nyinyiritulah namanya nyinyir krena gak nyebut objeknyatpi sdh ketahuanbego nya diulang terus nyinyirannyagak nyenisaking gobloknya gak bisa buat menjadi tersirattersiratyah itulah kadrun,1,1,1,0,0
ciri khas kadrun nyolot bendera orang laen gak malu ya ,1,1,1,0,0
act itu gak nepudiproses karena maen tepulo yg bela artinya lo ketepu kena tipu krena goblokbenang merahnya ya kadrun emang goblok,1,1,1,0,0
kba  kadrun beritain anies,1,0,0,0,0
monggo mau di jis atau halaman rumah saya jg gpp kadrun mah bebas,0,0,0,0,0
wkwkwkwk itu pasti bahasa geng kadrun,0,0,0,0,0
kalo kepala udah kebalik susah balikinnya kadrun udah bodoh kaga mau insap,1,1,0,0,0
kadrun gila nyari makan buat keluarga ampe segitu nistanya bohong fitnah adu domba dan caci maki,1,1,1,0,0
ha ha bacot kadrun  ahyudin eks ketua yayasan act korupsi yang terjadi di indonesia penyebab bencana melanda indonesia  ahyudin terima gaji rp  juta bln dari duit sedekah act,1,1,1,0,0
ha ha mbacot kadrun  ahyudin eks ketua yayasan act korupsi yang terjadi di indonesia penyebab bencana melanda indonesia  ahyudin terima gaji rp  juta bln dari duit sedekah act,1,1,1,0,0
ulama kadrun bendera haram uud pancasila thogut bubarkan merahputih gmn klo ormas anda kami bubarkan kadrun hak berpendapat kami dijamin uud,1,1,0,1,0
ulama kadrun bendera haram uud pancasila thogut bubarkan merahputih gmn klo ormas anda kami bubarkan kadrun hak berpendapat kami dijamin uud,1,1,0,1,0
ulama kadrun bendera haram uud pancasila thogut bubarkan merahputih gmn klo ormas anda kami bubarkan kadrun kami dijamin uud bebas berpendapat,1,1,0,1,0
gubernur kadrun,1,1,0,0,0
lebih dari  orang jngn mau di bohongi sm berita yg gak aktual biasa nya pendukung kadrun tu,1,1,0,0,0
para kadrun pendukung anies di mana pun berada dengerin video ini kalau anda manusia yg punya hati dan pikiran yg sehat jngn cuman keturunan yaman di bela blm tentu juga jd presiden yg ada nyungsep tiktok,1,1,0,0,0
ini berita yg aktual dan terpercaya bukan abal abal kaya berita di tempo kalau tempo emang media pendukung kadrun jelas gak aktual,1,1,0,0,0
para kadrun pekok mana ada otak mase ndase kopong gemana bisa berpikir secara cerdas pekok semua gak pendukung nya juga junjungan nya sama sama kopong,1,1,1,0,0
ayo pecinta nkri mari kita selamatkan ibu guru dan keluarganya ini dari bullyan kaum kadrun rizieq boleh jadi panutan kadrun tapi bukan bagai pencinta nkri,1,0,0,0,0
emang lu siapa gerung lu rakyat yg gk tau diri gk punya jabatan apa apa km seorang gelandangan politik cm bisa nya memihak salah satu kubu yg kamu bela kubu kadrun jelas anies diskusi sm lu sesama golongan nya partai lain mana mau gk punya jabatan cm sekedar akademisi aja blagu,1,1,1,0,0
ni contoh orang pendukung para iblis kelompok kadrun bejad pendukung anies keturunan yaman satu kata bantai bacot nya buang ke laut yaman,1,1,1,1,0
ada berita berati ada fakta nya emang kadrun dr dulu benar apa giliran pendukung jokowi selalu di salahkan juga di hina kadrun otak bejad lbh bejad dr preman pasar ngaku cerdas otak kopong aja cerdas goblog ngaku anti pancasila tp fto profil pkai garuda pancasila edan lu,1,1,1,0,0
kl di biarkan dia yg ngeblok ke kita nyuruh temen nya pengalaman aku berdebat sm kadrun mereka kesel twitter q di blok kl di blok aja msh di pakai kl di nonaktifkan jd kan bikin baru lg kadrun itu licik,1,1,1,0,0
si batman akun nya masih aktif bro masih komen mulu apa pendukung kadrun berotak bejad itu,1,1,1,0,0
kadrun mana ada ngaku giliran di kasih fakta ngelak sm kaya partai pks jelas jelas makan dana act masih ngelak itu contoh kelakuan kadrun bejad maka nya selalu kalah dlm pilpres berapa x menjagokan hasil nya mlempem allah lbh tau kelakuan kadrun rata rata licik dan modus,1,1,0,0,0
udah aku blok tadi pendukung kadrun yg kurang wawasan,1,1,0,0,0
alah yg jelas kadrun iblis tu berita nya dana act di selewengkan olh para petinggi pks mui lu blm tau apa pura pura gk tau mau fakta ni pantat aku jilat goblog boleh tapi jngn permanen,1,1,1,0,0
lihat video cap olengpresiden nya ttp jokowi utk satu kali rakyat rakyat banyak yg setuju di banding para kadrun pekok tiktok,1,1,1,0,0
druunnnkadruuun rakyat indonesia gak bakal pilih anies keturunan yaman hanya kaum kadrun aja yg milih anies,1,1,0,0,0
kenapa kadrun iri biarlah para donatur perorangan utk membantu bu eninah kadrun makan uang haram dana sosial act sampai trilyunan kenapa lu gk kebakaran jenggot apa karena kelompok lu yg pd bejad lu bela otak mana otak lu gk nyumbang ke bu eni gk jd masalah jngn komen se enak lu,1,1,1,0,0
ini berita yg aktual dan terpercaya bukan abal abal kaya berita di tempo kalau tempo emang media pendukung kadrun jelas gak aktual,1,1,0,0,0
ayo dukung om hasilnya adalah ditingkatkan menjadi tahap penyidikan ni berita penghinaan dr roy suryo apa perlu bukti lg banyak belajar jd lbh pintar kadrun saat nya hrs di lawan kl bisa di hina semaksimal mungkin pakai data,1,0,0,1,0
hahaha oligarki meneh drun bahasamu keduwuren kasihan kadrun lain ga mudeng,1,1,0,0,0
otaknya digerogoti virus kadrun dulu mungkin pinter tapi sekarang ngomong aja ga dipikir,1,1,0,0,0
otak kadrun yg super tolol itukan kelakuan teman nya,1,1,1,0,0
waspadalah dengan para kadrun ,1,1,0,0,0
kadrun suka nampar diri nya sendiri tapi dasar dungu dia nya kagak sadar,1,1,0,0,0
lah yg ahli fitnah wal jamaah kan biasa nya kadrunguru bangsa nya fitnah hoax negeri ini,1,1,0,0,0
nongkrong saja kena bubar ini contoh anak muda miskin kota mengalami peminggiran padahal mereka tidak kriminal dinilai merusak pemandangan ya atau dicurigai sebagai penjarah baiknya dirangkul sebelum dirangkul geng kofarkafir,1,1,0,0,0
mending kalian terjun bebas tapi kami bisa menikmati murahnya minyak goreng daripada harga sawit mahal dan berdampak meroketnya harga minyak goreng toh jumlah kalian di industri sawit gak ada  persen dibanding kaum mata sipit yang menguasai perkebunan sawit di negara ini,1,1,0,0,0
dari dulu gak pernah percaya ama kafir ini kafir tetap kafir pasti dukung kafir,1,1,0,0,0
cebong kafir mulut taik kek kau dan sekolammu mau donasi ke neraka sekalipun gak ngaruh bong bong,1,1,1,0,0
lu cebong kafir nyumbang kagak muncung lu ribut,1,1,0,0,0
cebong gila dah gak nyumbang malah ribut cebong kalau gak kafir ya pki,1,1,1,0,0
pembela pancagila apa yg akan kita katakan untuk polri bila mahluk ini tak segera di proses ucapannya sangat menyakitkan dan seolah sebuah kemenangan bagi para kadrun pembenci negara,1,1,0,1,0
maniss mana matanya sipit kalo senyum gakeliatan,1,1,0,0,0
memang mereka itu tdk punya hati nurani makanya mereka itu disebut kadrun,1,1,0,0,0
parah ini kalau sampai terjadi mari segera kita tenggelamkan kelompok mereka yang didukung kadrun,1,0,0,1,0
lu kafir atau lu munafik,1,1,0,0,0
inilah manusia kadrun yang chosnol maksudkan chosnol artinya otak nol,1,1,0,0,0
bukan kafir tapi pendukung ahoax kata allah mendukung orang kafir sama saja dengan mereka kalau ahoax kafir lalu jadi apa,1,1,0,0,0
otak chosnol sudah kafir tapi saya tidak tahu hatinya siapa pula yang dukung rocki gerung chosnol rocki gerung itu tidak pernah mencalonkan diri jadi apapun di rocki gerung hanya menyuarakan kebenaran otak lu sdh kafir rocki bersuara tentang ketidak adilan tentu orang suka,1,1,0,0,0
kadrun mencemari dan merusak citra agama indonesiaantikadrun,1,1,0,0,0
nggak kadrun kalo nggak cabul dan mesum indonesiaantikadrun,1,1,0,0,1
kenapa kadrun pasti cabul  indonesiaantikadrun,1,1,0,0,1
pemimpin agama tapi cabul  fix kadrun indonesiaantikadrun,1,1,0,0,1
fenomena yang menunjukkan siapa sebenarnya mereka kadrun  cabul indonesiaantikadrun,1,1,0,0,1
kadrun mencemari amp menyamar jadi ulama indonesiaantikadrun,1,1,0,0,0
kadrun  selangkangan trussss  indonesiaantikadrun,1,1,0,0,1
kadrun itu bodoh indonesia jangan jadi kadrun ya indonesiaantikadrun,1,1,0,0,0
kadrun merusak agama kadrunantikadrun,1,1,0,0,0
catat almatnya jika penguasa sdh berganti mrk kita karungin ya lihat ternakisuterorisradikalbuzzerp ,0,0,0,1,0
jk bertemu di jalanan karungin lihat ternakisuterorisradikalbuzzerp ,0,0,0,1,0
bego yak kagak ad hubungan mentri ny siapa dgn kasus perkosaan tolol bgt kadrun ini lagian yg mesti ny dikomentarin knapa pelaku malah dilindungi goblog kan,1,1,1,0,0
minimal g makan uang sumbangan trus bacot sok paling agamis pdhal yg kau makan bau amis dasar kadrun,1,1,1,0,0
buzzerpislamofobis yaitu  para njing sepilis dan komunis pelaku maksiat yg ingin mencari pembenaran atas kelakuannya  para bbi kafir pecundang debat teologis scr akademis yg ingin melampiaskan dendam kekalahannya,1,1,1,0,0
doa kok dituiter klihatan sekali kalau mencari pembenaran kadrun vekok,1,1,1,0,0
kadrun mulutnya lain dibibir lain dihati bebjadi sulit dipercaya,1,1,0,0,0
manas ikon jakarta nasibmu kini semenjak ikon jakarta ini dijadikan ritual umat cengoh  kondisinya sangat memprihatinkan  kusam tak terawat amp disekitaranpun juga buat vivis kadrun  seakan melengkapi keterpurukan jakarta,1,1,1,0,0
kadrun itu bukan cuma bego tapi ngachengan juga liat kambing kayak gini aja langsung konak,1,1,1,0,1
kecewa banyak cebong dan kadrun politik hiyaya,1,1,0,0,0
ntar bodoh benaran kayak kadrun,1,1,0,0,0
ketika gerombolan kadrun menghina dan menghujat presiden jokowi lalu ada yg ingin laporkan ke polisikalian kata kebebasan demokrasi dilanggargiliran anies dihujat difitnah lalu kau ngilomong seperti ini berarti kau yg melanggar kebebasan demokrasidasar kadrun munafik halu,1,1,0,0,0
ntar kalau dibubarkan ente salahkan jokowi lagidasar kadrun begok,1,1,1,0,0
percuma mbakgak kan bisa dia buktikanwong kadrun bego kan asal mangap yg penting ada pujian,1,1,1,0,0
awas ntar kadrun pada penasaran,1,1,1,0,0
kadrun otak selangkangan pasti suka nih,1,1,1,0,1
kadrun emang begok munafik yapresiden jokowi  periode teriaknya berjilidgiliran buat tuannya malah diminta nambah jabatan benar gak waras nih kadrun begok,1,1,1,0,0
dan orang bodoh serta sakit hati itu disebut kadrun bego,1,1,1,0,0
kadrun itu begoknya seumur hidup,1,1,1,0,0
kadrun awalnya gitu pura pura,1,0,0,0,0
kadrun pada teriak ketika heboh rendang babi namun ketika banyak santriwati dicabuli oleh guru mereka di ponpeskadrun begok pada diam dasar kadrun bangsatfuck,1,1,1,0,1
kalau emang perpaduan lima presiden kenapa gak  tahun yg lalu nyapreskadrun halunya ketinggian dan begoknya seumur hidup,1,1,1,0,0
kadrun bangsat otak sampah,1,1,1,0,0
mabok lu yee take a beer kadrun begok,1,1,1,0,0
nkri akan baik baik saja tanpa kadrun begok,1,1,1,0,0
dran drunini yg kadrun,1,0,0,0,0
klw bukn kadrun berarti cebong dong,1,0,0,0,0
bro malu lah ada kadrun  pengikut tolol nya minta ampun blokir yu biar makan tai dia,1,1,1,1,0
betul bang pengasong kilafah radikal yg menghalalkan segala bentuk kejahatan dibumi indonesia inisemoga mereka segera sirna dari bumi nkri yg cinta damai ini,1,1,0,1,0
benar hiburan ini sebatas cebang cebong kadran kadrun kamprat kampret narasimu jiwamu sehat coba cek ke psikiater,1,1,0,0,0
betul mbakkukadrun adalah jenis manusia tidak bersyukurkalau sudah di ringankan beban hidupnya oleh negara dengan subsidi,1,1,0,0,0
yaaaaaa sayang gua di bpokir si sosmed  gak bs komen kunted dll mah pokoknya islam di cap kadrun wkwke,1,1,0,0,0
cieee  ngalihin debat niy udah mulai keteteran nyari argumen trus pake strategi ngalihin yah cemen  pelajari dulu mekanisme aturan dan biaya haji antar negara baru lu komen  buzzer kadrun kok goblok gini siy ,1,1,1,0,0
kadrun kafir emang paten bloonnya,1,1,1,0,0
lahhh kejahatan tetap kejahatan bodo amat dia mau ngeles apa  itu dana umat woy dana umat kalau ga tahu adab doa ga usah jadi ustad ustad abal lu belain ngakak banget buzzer kadrun belain ustad abal,1,1,0,0,0
tercium aroma kadrun yang sangat kuat,1,0,0,0,0
klasifikasi kadrun no ganteng dungu malah lbh baik tolol budeg ompong siap mati konyol lihai nipu,1,1,1,0,0
kl jd presiden dia bikin  militer lg angkatan kadrun buat ngabisin cebong,1,0,0,1,0
nie kl kompaknya bgini buat ngusir kadrun top markotop,1,0,0,1,0
kalo g dihargai gakan pd dtg n gakan ditunjuk jd ketua gkadrun dasar tololllll,1,1,1,0,0
wkwkwk kadrun mmg bgini cuci tangan,1,1,0,0,0
gimana to pak kiyai kok mlaah sampean ngajarin radikal gitu to jadinya skrng nmapak wajah asli islam adlh kerasradikal,1,1,0,0,0
mana ada istilah kasta umat muslim itu trade mark kafir jing,1,1,1,0,0
binatang kadrun  lalu ada anjing juga sebutan yg berkuasa ketika menindas rakyat misal utang amp buat negara bangkrut kan anjing penjaga tuannya menggonggong terus,1,1,1,0,0
kadrun koq ganteng lu mmg kurang ajar nyebutin binatang buat orang emangnya lu anjing bisa di glwing juga hehe,1,1,1,0,0
apparently orang agama acah suchi murni ni memang suka hina troll orang bak kaum yahudi dalam quran shame on you agamawan konon belajar agama tapi adab kelaut nak mengaku pengikut rasulullah ke macam ni lemah,1,1,0,0,0
kadrun dimanapun tetep jd maling,1,1,0,0,0
bingung ngapain kadrun posting ini walau dukung pak jokowitetep ponpesnya dilibas kalo langgar hukum emang kadrun penjahat lendir dijadiin imam besar,1,1,0,0,0
njing ikn kalo emang kerja kagak korupsi korupsi didiemin karena segerombolan bumn pada bangkrut bacotnye cuma ngomong radikalradikul,0,1,1,0,0
wan toa lagi menjual masyarakat miskin jakarta mau mencoba menipu dgn merangkai kata dia pikir kali semua orang bisa dia tipu kayak gerombolan kadrun gak ada malunya moncongnya cuma ahli menata kata alias mengarang bebas kayak tukang obat menjijikkan,1,1,0,0,0
cuma ustad kadrun yg berani memprovokasi allah dosa sdh ga penting lagi buat manusia ini,1,0,0,0,0
kadrun mah bebasss bebas ujd begok,1,1,1,0,0
blok gue gak akan panggil lu kafir tapi gue akan panggil lu babi setuju  deal ,1,1,1,0,0
basi tapi gerombolan babi dungu macam lu yg dulu promote tuh mobil siluman blok untung kadrun gak setolol gerombolan babi macam lu dan temen lu blok,1,1,1,0,0
efek buzzerp tukang promote kinerja hoax rezim gak berkutik ketika dikuliti kadrun,1,1,0,0,0
tapi sekarang abu janda dan buzzerp asu itu sering ngehoax dlm mempromotekan kinerja rezim dan keok pas dikuliti kadrun sekarang senjatanya pake rkuhp,0,1,1,0,0
hoax terbaik itu dr kadrun yg jualan islam,1,1,0,0,0
dari jaman dulu yg namanya kadrun itu bahlul,1,1,0,0,0
siap kadrun otak punya nalar nya di dengkul,1,1,0,0,0
kadrun otak nya gak nyambung,1,1,0,0,0
pasti gegara liat postingan si junjungan kadrun nih sesat mulu,1,1,0,0,0
liat diri lu sendiri sin tunjuk liyan munafik lu juga ngaca ngatain org kadrun,1,1,0,0,0
kadrun tau ga ya duitnya kemana,1,0,0,0,0
akn terlihat lebih keren lagi kalok naikan semua kadrun ke dalamtrus buang ke tengah laut gak app dah geratis sy rugi minyak sing penting kadrun bisa ke buang wkwkw,1,0,0,1,0
namanya juga kadrun klo ga nilep nasi bungkus ya nilep donasi,1,1,0,0,0
maklum bang kadrun otaknya cuma buat asesoris bukan buat mikir,1,1,0,0,0
ayo drun kadrun tereak biasanya kalean ada di garis depan bela yg cabul,1,0,0,0,1
maklum dana bansos kadrun macet,1,0,0,0,0
ternyata kadrun itu nyata gobloknya,1,1,1,0,0
kebalik kali komunis gaya baru tu kadrun all variant,1,1,0,0,0
dulu jakarta kerna banyak kadrun anak itu sebut kajarta kadrun jakarta kali,1,0,0,0,0
 dalam kitab kafir abraham diperintahkan tuhan membunuh isaac ketika ingin membunuh isaaciskak malaikat datang menghentikan karena terbukti bahwa abraham taat pd tuhan kemudian abraham melihat domba dan menggantikan isaac dengan domba sebagai korban ga ada setan di sini,1,0,0,0,0
pelecehan seksual korupsi donasi asal jangan makan babi aja ya insya allah dosamu selama  tahun akan dihapus dengan melakukan puasa arafah dengan nikmat seperti ini kafir gak minat mualaf gitu,1,1,0,0,0
kynya skrg bkn musimnya cebong kadrun ya dah ganti radikal ma radikul khilafuck ma slemfuck selamat dtg,1,1,1,0,1
tp apa kadrun bantu afghanistan gk lah yg banyak bantu mlh negara kafir,1,1,0,0,0
kompresor kadrun bodoh itu ya kayal loe pokok seiman dukung terus,1,1,0,0,0
kafir jahat dan cina jahat lagi beraksi,1,1,0,0,0
koruptor kafir jahar,1,1,0,0,0
ini menandakan kafir jahat dan munafik banyak di sekeliling kita islam harus bersatu dan jauhi para munafik dan kafir jahatjauhi dan usir penghina ulama,1,1,0,1,0
wag saya isinya jurusan sorga semua karena member nya   kadrun cebong mah ckp nyimak aja sambil mesem,1,0,0,0,0
masih ada aja kadrun bego,1,1,1,0,0
biasa kadrun selalu tolol  biarin aja lak mati sendiri,1,1,1,0,0
